year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,party,candidatevotes,totalvotes,unofficial
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,HAMILTON C. HORTON,republican,FALSE,REPUBLICAN,58161,126939,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,RICHARDSON PREYER,democrat,FALSE,DEMOCRAT,58193,85075,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,GEORGE H. BEMUS,republican,FALSE,REPUBLICAN,26882,85075,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,RAYMOND SCHRUMP,republican,FALSE,REPUBLICAN,23146,76842,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES ROSE,democrat,FALSE,DEMOCRAT,53696,76842,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W. G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,63168,107110,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,ROGER LEE AUSTIN,republican,FALSE,REPUBLICAN,43942,107110,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,JAMES G. MARTIN,republican,FALSE,REPUBLICAN,66157,96824,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,FREDERICK W. PASOTTO,libertarian,FALSE,LIBERTARIAN,906,96824,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,CHARLES KIMBALL MAXWELL,democrat,FALSE,DEMOCRAT,29761,96824,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JAMES T. BROYHILL,republican,FALSE,REPUBLICAN,67004,67004,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,R. CURTIS RATCLIFF,republican,FALSE,REPUBLICAN,65832,141292,FALSE
1978,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,LAMAR GUDGER,democrat,FALSE,DEMOCRAT,75460,141292,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,108738,108738,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,L.H. FOUNTAIN,democrat,FALSE,DEMOCRAT,99297,135243,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,BARRY L. GARDNER,republican,FALSE,REPUBLICAN,35946,135243,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,CHARLES O. WHITLEY,democrat,FALSE,DEMOCRAT,84862,124255,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,LARRY J. PARKER,republican,FALSE,REPUBLICAN,39393,124255,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,THURMAN HOGAN,republican,FALSE,REPUBLICAN,84631,184631,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,IKE ANDREWS,democrat,FALSE,DEMOCRAT,97167,184631,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,JOHN CUNNINGHAM,libertarian,FALSE,LIBERTARIAN,2833,184631,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. NEAL,democrat,FALSE,DEMOCRAT,99117,194338,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,JEFFERY K. MILLER,socialist workers,FALSE,SOCIALIST WORKERS,327,194338,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,ANNE BAGNAL,republican,FALSE,REPUBLICAN,94894,194338,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,RICHARDSON PREYER,democrat,FALSE,DEMOCRAT,76957,157232,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,EUGENE JOHNSTON,republican,FALSE,REPUBLICAN,80275,157232,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES G. ROSE,democrat,FALSE,DEMOCRAT,88564,128834,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,VIVIAN S. WRIGHT,republican,FALSE,REPUBLICAN,40270,128834,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,L.E. HARRIS,republican,FALSE,REPUBLICAN,67317,162330,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W.G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,95013,162330,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,RANDALL R. KINCAID,democrat,FALSE,DEMOCRAT,71504,172660,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,JAMES G. MARTIN,republican,FALSE,REPUBLICAN,101156,172660,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JAMES T. BROYHILL,republican,FALSE,REPUBLICAN,120777,173262,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JAMES O. ICENHOUR,democrat,FALSE,DEMOCRAT,52485,173262,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,WILLIAM M. (BILL) HENDON,republican,FALSE,REPUBLICAN,104485,195274,FALSE
1980,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,LAMAR GUDGER,democrat,FALSE,DEMOCRAT,90789,195274,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,"JAMES F. (JIN) MCINTYRE, III",republican,FALSE,REPUBLICAN,17478,98342,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,79954,98342,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,BOBBY YATES EMORY,libertarian,FALSE,LIBERTARIAN,910,98342,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,"H. M. MICHAUZ, JR.",democrat,TRUE,DEMOCRAT,15990,111326,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,JOHN W. (JACK) MARIN,republican,FALSE,REPUBLICAN,34293,111326,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,"I. T. (TIM) VALENTINE, JR.",democrat,FALSE,DEMOCRAT,59617,111326,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,SUE LAMM,libertarian,FALSE,LIBERTARIAN,1426,111326,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,EUGENE (RED) MCDANIEL,republican,FALSE,REPUBLICAN,39046,108473,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,CHARLES O. WHITLEY,democrat,FALSE,DEMOCRAT,68936,108473,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,MARSHALL SPRAGUE,libertarian,FALSE,LIBERTARIAN,491,108473,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,FRITZ PRONCHNOW,libertarian,FALSE,LIBERTARIAN,1720,137044,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,"WILLIAM (BILL) COBEY, JR.",republican,FALSE,REPUBLICAN,64955,137044,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,IKE ANDREWS,democrat,FALSE,DEMOCRAT,70369,137044,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,NAUDEEN BEEK,libertarian,FALSE,LIBERTARIAN,631,145707,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. (STEVE) NEAL,democrat,FALSE,DEMOCRAT,87819,145707,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,MERYL LYNN FARBER,socialist workers,FALSE,SOCIALIST WORKERS,174,145707,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,ANNE BAGNAL,republican,FALSE,REPUBLICAN,57083,145707,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,ROBIN BRITT,democrat,FALSE,DEMOCRAT,68696,127619,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,J. ERIK CHRISTENSEN,libertarian,FALSE,LIBERTARIAN,679,127619,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,EUGENE (GENE) JOHNSTON,republican,FALSE,REPUBLICAN,58244,127619,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,EDWARD (ED) JOHNSON,republican,FALSE,REPUBLICAN,27015,96534,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES G. ROSE,democrat,FALSE,DEMOCRAT,68529,96534,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,RICHARD HOLLEMBEAK,libertarian,FALSE,LIBERTARIAN,990,96534,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W.G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,71691,124938,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,HARRIS D. BLAKE,republican,FALSE,REPUBLICAN,52417,124938,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,DON SCOGGINS,libertarian,FALSE,LIBERTARIAN,830,124938,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,JAMES G. MARTIN,republican,FALSE,REPUBLICAN,64297,112786,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,PRESTON CORNELIUS,democrat,FALSE,DEMOCRAT,47258,112786,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,DAVE BRAATZ,libertarian,FALSE,LIBERTARIAN,1231,112786,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JAMES T. (JIM) BROYHILL,republican,FALSE,REPUBLICAN,80904,87264,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JHON RANKIN,libertarian,FALSE,LIBERTARIAN,6360,87264,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,LINDA JANCA,libertarian,FALSE,LIBERTARIAN,1552,171047,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,WILLIAM M. (BILL) HENDON,republican,FALSE,REPUBLICAN,84085,171047,FALSE
1982,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,JAMES MCCLURE CLARKE,democrat,FALSE,DEMOCRAT,85410,171047,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,HERBERT W. LEE,republican,FALSE,REPUBLICAN,60153,182968,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,122815,182968,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,FRANK H. HILL,republican,FALSE,REPUBLICAN,58312,180604,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,I. T. (TIM) VALENTINE JR.,democrat,FALSE,DEMOCRAT,122292,180604,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,CHARLES O. WHITLEY,democrat,FALSE,DEMOCRAT,100185,156281,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,DANNY G. MOODY,republican,FALSE,REPUBLICAN,56096,156281,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,IKE ANDREWS,democrat,FALSE,DEMOCRAT,114462,231898,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,WILLIAM W. (BILL) COBEY JR.,republican,FALSE,REPUBLICAN,117436,231898,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STUART (STU) EPPERSON,republican,FALSE,REPUBLICAN,106599,216430,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. (STEVE) NEAL,democrat,FALSE,DEMOCRAT,109831,216430,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,ROBIN BRITT,democrat,FALSE,DEMOCRAT,100263,203473,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,HOWARD COBLE,republican,FALSE,REPUBLICAN,102925,203473,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,MERYL LYNN FARBER,socialist workers,FALSE,SOCIALIST WORKERS,285,203473,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,S. THOMAS (TOMMY) RHODES,republican,FALSE,REPUBLICAN,63625,155782,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES G. ROSE III,democrat,FALSE,DEMOCRAT,92157,155782,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,HARRIS D. BLAKE,republican,FALSE,REPUBLICAN,96354,196085,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W.G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,99731,196085,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,J. ALEX MCMILLAN,republican,FALSE,REPUBLICAN,109420,218519,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,D. G. MARTIN,democrat,FALSE,DEMOCRAT,109099,218519,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,TED A. POOVEY,democrat,FALSE,DEMOCRAT,51860,194733,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JAMES T. (JIM) BROYHILL,republican,FALSE,REPUBLICAN,142873,194733,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,WILLIAM M. (BILL) HENDON,republican,FALSE,REPUBLICAN,112598,220882,FALSE
1984,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,JAMES MCCLURE CLARKE,democrat,FALSE,DEMOCRAT,108284,220882,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,91122,131034,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,HOWARD MOYE,republican,FALSE,REPUBLICAN,39912,131034,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,BUD MCELHANEY,republican,FALSE,REPUBLICAN,32515,127835,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,I. T. (TIM) VALENTINE JR.,democrat,FALSE,DEMOCRAT,95320,127835,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,GERALD B. HURST,republican,FALSE,REPUBLICAN,39408,110868,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,MARTIN LANCASTER,democrat,FALSE,DEMOCRAT,71460,110868,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,DAVID E. PRICE,democrat,FALSE,DEMOCRAT,92216,165685,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,WILLIAM W. (BILL) COBEY JR.,republican,FALSE,REPUBLICAN,73469,165685,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STUART (STU) EPPERSON,republican,FALSE,REPUBLICAN,73261,159671,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. (STEVE) NEAL,democrat,FALSE,DEMOCRAT,86410,159671,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,ROBIN BRITT,democrat,FALSE,DEMOCRAT,72250,144579,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,HOWARD COBLE,republican,FALSE,REPUBLICAN,72329,144579,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES G. ROSE III,democrat,FALSE,DEMOCRAT,70471,109760,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,THOMAS J. HARRELSON,republican,FALSE,REPUBLICAN,39289,109760,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,WILLIAM G. HAMBY JR.,republican,FALSE,REPUBLICAN,58941,139900,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W. G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,80959,139900,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,J. ALEX MCMILLAN,republican,FALSE,REPUBLICAN,80352,156592,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,D. G. MARTIN,democrat,FALSE,DEMOCRAT,76240,156592,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,LESTER D. (LES) ROARK,democrat,FALSE,DEMOCRAT,62035,145937,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,CASS BALLENGER,republican,FALSE,REPUBLICAN,83902,145937,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,WILLIAM M. HENDON,republican,FALSE,REPUBLICAN,89069,180644,FALSE
1986,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,JAMES MCCLURE CLARKE,democrat,FALSE,DEMOCRAT,91575,180644,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,HOWARD D. MOYE,republican,FALSE,REPUBLICAN,63013,181040,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,118027,181040,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,TIM VALENTINE,democrat,FALSE,DEMOCRAT,128832,128832,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,H. MARTIN LANCASTER,democrat,FALSE,DEMOCRAT,95323,95323,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,TOM FETZER,republican,FALSE,REPUBLICAN,95482,227378,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,DAVID E. PRICE,democrat,FALSE,DEMOCRAT,131896,227378,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,LYONS GRAY,republican,FALSE,REPUBLICAN,99540,210056,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. NEAL,democrat,FALSE,DEMOCRAT,110516,210056,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,TOM GILMORE,democrat,FALSE,DEMOCRAT,70008,186542,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,HOWARD COBLE,republican,FALSE,REPUBLICAN,116534,186542,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLES ROSE,democrat,FALSE,DEMOCRAT,102392,152247,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,GEORGE G. (JERRY) THOMPSON,republican,FALSE,REPUBLICAN,49855,152247,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W. G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,99214,192677,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,TED BLANTON,republican,FALSE,REPUBLICAN,93463,192677,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,J. ALEX MCMILLAN,republican,FALSE,REPUBLICAN,139014,210816,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,MARK SHOLANDER,democrat,FALSE,DEMOCRAT,71802,210816,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,JACK L. RHYNE,democrat,FALSE,DEMOCRAT,71865,184419,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,CASS BALLENGER,republican,FALSE,REPUBLICAN,112554,184419,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,JAMES MCCLURE CLARKE,democrat,FALSE,DEMOCRAT,108436,215343,FALSE
1988,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,CHARLES H. TAYLOR,republican,FALSE,REPUBLICAN,106907,215343,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,WALTER B. JONES,democrat,FALSE,DEMOCRAT,105832,163358,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,HOWARD D. MOYE,republican,FALSE,REPUBLICAN,57526,163358,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,TIM VALENTINE,democrat,FALSE,DEMOCRAT,130979,175242,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,HAL C. SHARPE,republican,FALSE,REPUBLICAN,44263,175242,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,DON DAVIS,republican,FALSE,REPUBLICAN,57605,141535,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,H. MARTIN LANCASTER,democrat,FALSE,DEMOCRAT,83930,141535,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,DAVID E. PRICE,democrat,FALSE,DEMOCRAT,139396,240057,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,JOHN CARRINGTON,republican,FALSE,REPUBLICAN,100661,240057,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,KEN BELL,republican,FALSE,REPUBLICAN,78747,192561,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,STEPHEN L. NEAL,democrat,FALSE,DEMOCRAT,113814,192561,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,HELEN R. ALLEGRONE,democrat,FALSE,DEMOCRAT,62913,188305,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,6,gen,FALSE,HOWARD COBLE,republican,FALSE,REPUBLICAN,125392,188305,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,CHARLIE ROSE,democrat,FALSE,DEMOCRAT,94946,144627,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,7,gen,FALSE,ROBERT C. ANDERSON,republican,FALSE,REPUBLICAN,49681,144627,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,W. G. (BILL) HEFNER,democrat,FALSE,DEMOCRAT,98700,179552,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,8,gen,FALSE,TED BLANTON,republican,FALSE,REPUBLICAN,80852,179552,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,J. ALEX MCMILLAN,republican,FALSE,REPUBLICAN,131936,212738,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,9,gen,FALSE,DAVID P. MCKNIGHT,democrat,FALSE,DEMOCRAT,80802,212738,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,DANIEL R. GREEN JR.,democrat,FALSE,DEMOCRAT,65710,172110,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,10,gen,FALSE,CASS BALLENGER,republican,FALSE,REPUBLICAN,106400,172110,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,JAMES MCCLURE CLARKE,democrat,FALSE,DEMOCRAT,99318,201309,FALSE
1990,NORTH CAROLINA,NC,37,56,47,US HOUSE,11,gen,FALSE,CHARLES H. TAYLOR,republican,FALSE,REPUBLICAN,101991,201309,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,C. BARRY WILLIAMS,libertarian,FALSE,LIBERTARIAN,2727,173262,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,EVA M. CLAYTON,democrat,FALSE,DEMOCRAT,116078,173262,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,1,gen,FALSE,TED TYLER,republican,FALSE,REPUBLICAN,54457,173262,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,TIM VALENTINE,democrat,FALSE,DEMOCRAT,113693,211569,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,DENNIS BRYANT LUBAHN,libertarian,FALSE,LIBERTARIAN,3983,211569,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,2,gen,FALSE,DON DAVIS,republican,FALSE,REPUBLICAN,93893,211569,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,TOMMY POLLARD,republican,FALSE,REPUBLICAN,80759,187050,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,MARK JACKSON,libertarian,FALSE,LIBERTARIAN,4552,187050,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,3,gen,FALSE,H. MARTIN LANCASTER,democrat,FALSE,DEMOCRAT,101739,187050,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,EUGENE PACZELT,libertarian,FALSE,LIBERTARIAN,4416,265060,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,LAVINIA (VICKY) ROTHROCK GOUDIE,republican,FALSE,REPUBLICAN,89345,265060,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,4,gen,FALSE,DAVID E. PRICE,democrat,FALSE,DEMOCRAT,171299,265060,FALSE
1992,NORTH CAROLINA,NC,37,56,47,US HOUSE,5,gen,FALSE,NA,NA,TRUE,NA,4,223683,FALSE
